"SEQ_NO","MTI","CARD_NO","PROC_CODE","ORIGINAL_DATE","TRACE_NO","REF_NO","ACQ_ID","ISS_ID","APPROVAL_CODE","RESPONSE_CODE","TERM_ID","ORIGINAL_DATA","REVERSED","TNX_STAMP","PACKAGER","AMOUNT","ACCOUNT_NO","LOCAL_TIME","LOCAL_DATE","SETTLE_DATE","MCC","CURRENCY_CODE","DEST_ACCOUNT","RECONCILE_TIME","TRANX_DATE","ADD_INFO","SERVICE_CODE","VAS_INFO","BEN_ID","IBFT_INFO","AMOUNT_SETTLEMENT","AMOUNT_CARDHOLDER","CURRENCY_CODE_SETTLEMENT","CURRENCY_CODE_CARDHOLDER","CONVERSION_RATE_SETTLEMENT","CONVERSION_RATE_CARDHOLDER","USER_DEFINE","TRANX_REF","ACQ_INST_COUNTRY_CODE","POS_ENTRY_MODE","POS_CONDITION_CODE","CARD_ACCEPT_ID_CODE","CARD_ACCEPT_NAME_LOCATION","SETTLEMENT_CODE","PAYMENT_CODE","INFO_HOLDER_BENECIARY","RECORD_DATA","ADD_RECORD_DATA","REVERSED123","REVERSED124","REVERSED125","MESSAGE_NUMBER","LAST_MESSAGE_NUMBER","INSERT INTO RPT.ISOMESSAGE (SEQ_NO","LAST_MESSAGE_NUMBER) VALUES"
301072615,"0200","1020412826","912020","0909024711","423878","525202423878","970443",,,,"11111111",,N,2025-09-09 09:47:11.000,,500000,"1020412826","094711","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUDR","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUDR",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301072616,"0200","1020412826","912020","0909024711","278544","525202278544","970443",,,,"11111111",,N,2025-09-09 09:47:11.000,,1000000,"1020412826","094711","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUDN","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUDN",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301072618,"0200","1024953336","912020","0909024719","143287","525202143287","970443",,,,"11111111",,N,2025-09-09 09:47:19.000,,500000,"1024953336","094719","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUVW","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUVW",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301078301,"0210","0001229788221","912020","0909035508","003742","108423003742","970422",,"608241","00","97042205",,N,2025-09-09 10:55:10.000,,1000000,"0001229788221","105508","0909","0909","7299","704","123456",,2025-09-09 00:00:00.000,"MBBANK IBFT
Cat Linh Ba Dinh Ha Noi VN",IF_DEP,"5252IBT1dQ2AEPQ9","970406",Noi dung ck,1000000,,"704",,"00000001",,"05","5252IBT1dQ2AEPQ9",,"000","00",,,1,,,,,,,,,,,
301078303,"0210",VND1142600400001,"912020","0909035512","003744","112014003744","970422",,"081741","00","97042205",,N,2025-09-09 10:55:13.000,,1000000,VND1142600400001,"105512","0909","0909","7299","704","0129837294",,2025-09-09 00:00:00.000,"MBBANK IBFT
Cat Linh Ba Dinh Ha Noi VN",IF_DEP,"5252IBT1dQ2AEPQD","970406",Noi dung ck,1000000,,"704",,"00000001",,"05","5252IBT1dQ2AEPQD",,"000","00",,,1,,,,,,,,,,,
301078313,"0210","0021019688003","912020","0909105527","025575","525220025575","970438","980478","574346","00","00000001",,N,2025-09-09 10:55:28.000,,1000000,"0021019688003","105527","0909","0909",,"704",NAPAS00PAY,,2025-09-09 00:00:00.000,"KHACH HANG 1589834
",IF_DEP,"5252BVBVA22ZHKNV","970467",test ck,1000000,,"704",,"00000001",,"04","5252BVBVA22ZHKNV",,"012","05",,IBT NAPAS                HANOI       VNM,1,,NAPAS,,,,,,,,,
301078314,"0210","01442757","912020","0909035517","699442","525210699442","555567","980478","582410","00","10000000",,N,2025-09-09 10:55:29.000,,10000000,"01442757","105517","0909","0909",,"704","101110000000681",,2025-09-09 00:00:00.000,"VRB
Ha Noi",IF_DEP,"5252BIDCA22ZHKNR","970421",tf,10000000,,"704",,"00000001",,"04","5252BIDCA22ZHKNR",,"000","00",,,1,91,CUSTOMER_000000480,,,,,,,,,
301078342,"0210","9092817293","912020","0909035540","103461","525203103461","970437","980475","526104","00","10000001",,N,2025-09-09 10:55:38.000,,100000000,"9092817293","105540","0909","0909",,"704","123456",,2025-09-09 00:00:00.000,"TO CHI NHAN
",IF_DEP,"5252HDBCA22ZHKNF","970406",test,100000000,,"704",,"00000001",,"02","5252HDBCA22ZHKNF",,"000","00",,,1,,,,,,,,,,,
301078358,"0210","3180680993","912020","0909035556","106503","525203106503","970418","980475","957731","00","00000990",,N,2025-09-09 10:55:56.000,,30000000,"3180680993","105556","0909","0909",,"704","0129837294",,2025-09-09 00:00:00.000,"Title 1 3180680993 
",IF_DEP,"5252BIDVA22ZHKND","970406",CHEESE 4PS PMT KHO ,30000000,,"704",,"00000001",,"07","5252BIDVA22ZHKND",,"010","05",,,1,,,,,,,,,,,
301078363,"0210","1020415137","912020","0909035601","655385","525203655385","970443",,"196785","00","11111111",,N,2025-09-09 10:56:01.000,,500000,"1020415137","105601","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEPQH","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEPQH",,"000","00",,,1,,,,,,,,,,,
301078364,"0210","1020415137","912020","0909035601","348485","525203348485","970443",,"167667","00","11111111",,N,2025-09-09 10:56:01.000,,1000000,"1020415137","105601","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEPQL","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEPQL",,"000","00",,,1,,,,,,,,,,,
301078365,"0210","421366519","912020","0909035602","384430","509090384430","970432",,"643644","00","00001103",,N,2025-09-09 10:56:02.000,,3000000,"421366519","105602","0909","0909","7399","704","0129837294",,2025-09-09 00:00:00.000,"LPBS UAT
",IF_DEP,"5252IBT1dQ2AEPQT","970406",LPBS2367001 Pham Thi Huyen Tram rut tien ,3000000,,"704",,"00000001",,"04","5252IBT1dQ2AEPQT",,"000","00",,,1,,,,,,,,,,,
301078367,"0210","1020415137","912020","0909035609","804888","525203804888","970443",,"910698","00","11111111",,N,2025-09-09 10:56:09.000,,500000,"1020415137","105609","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEPQ3","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEPQ3",,"000","00",,,1,,,,,,,,,,,
301078368,"0210","1020415137","912020","0909035609","799534","525203799534","970443",,"115901","00","11111111",,N,2025-09-09 10:56:09.000,,1000000,"1020415137","105609","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEPQX","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEPQX",,"000","00",,,1,,,,,,,,,,,
301078372,"0210","1020415137","912020","0909035617","930064","525203930064","970443",,"733666","00","11111111",,N,2025-09-09 10:56:17.000,,500000,"1020415137","105617","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEPQN","970406",From account is 101. 105. 109. 113. 115. 121. 123. 125. 126. 127. 129. 130. 135. 140. 141. 143. 168. 169. 171. 176. 179. 188. 201. 204. 205. 206. 268. 279. 280. 291. 292. 293. 294. 295. 292. 293. 294. 295. 292.,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEPQN",,"000","00",,,1,,,,,,,,,,,
301078373,"0210","1020415137","912020","0909035617","494698","525203494698","970443",,"215416","00","11111111",,N,2025-09-09 10:56:18.000,,1000000,"1020415137","105617","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEPWQ","970406",From account is 101. 105. 109. 113. 115. 121. 123. 125. 126. 127. 129. 130. 135. 140. 141. 143. 168. 169. 171. 176. 179. 188. 201. 204. 205. 206. 268. 279. 280. 291. 292. 293. 294. 295. 292. 293. 294. 295. 292.,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEPWQ",,"000","00",,,1,,,,,,,,,,,
301078399,"0210","1020415137","912020","0909035625","139333","525203139333","970443",,"949188","00","11111111",,N,2025-09-09 10:56:25.000,,500000,"1020415137","105625","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEPW1","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEPW1",,"000","00",,,1,,,,,,,,,,,
301078400,"0210","1020415137","912020","0909035626","969451","525203969451","970443",,"549841","00","11111111",,N,2025-09-09 10:56:26.000,,1000000,"1020415137","105626","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEPWC","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEPWC",,"000","00",,,1,,,,,,,,,,,
301078403,"0210","1020415137","912020","0909035634","536385","525203536385","970443",,"392291","00","11111111",,N,2025-09-09 10:56:34.000,,500000,"1020415137","105634","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEPW9","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEPW9",,"000","00",,,1,,,,,,,,,,,
301078404,"0210","1020415137","912020","0909035634","074102","525203074102","970443",,"069534","00","11111111",,N,2025-09-09 10:56:34.000,,1000000,"1020415137","105634","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEPWS","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEPWS",,"000","00",,,1,,,,,,,,,,,
301078405,"0210","01442757","912020","0909035631","267316","525210267316","555567","980478",,"76","10000000",,N,2025-09-09 10:56:38.000,,10000000,"01442757","105631","0909","0909",,"704","104110000001094",,2025-09-09 00:00:00.000,"VRB
Ha Noi",IF_DEP,"5252BIDCA22ZHKNI","970421",ct,,,,,,,"04","5252BIDCA22ZHKNI",,"000","00",,,1,91,NGUYEN VAN THACH,,,,,,,,,
301078407,"0210","1020415137","912020","0909035642","461528","525203461528","970443",,"870699","00","11111111",,N,2025-09-09 10:56:42.000,,500000,"1020415137","105642","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEPWV","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEPWV",,"000","00",,,1,,,,,,,,,,,
301078408,"0210","1020415137","912020","0909035642","866967","525203866967","970443",,"339584","00","11111111",,N,2025-09-09 10:56:42.000,,1000000,"1020415137","105642","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEPWM","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEPWM",,"000","00",,,1,,,,,,,,,,,
301078410,"0210","1020415137","912020","0909035650","145989","525203145989","970443",,"289491","00","11111111",,N,2025-09-09 10:56:50.000,,500000,"1020415137","105650","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEPW8","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEPW8",,"000","00",,,1,,,,,,,,,,,
301078411,"0210","1020415137","912020","0909035650","476524","525203476524","970443",,"197967","00","11111111",,N,2025-09-09 10:56:50.000,,1000000,"1020415137","105650","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEPWU","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEPWU",,"000","00",,,1,,,,,,,,,,,
301078417,"0210","1024954241","912020","0909035707","980731","525203980731","970443",,"721211","00","11111111",,N,2025-09-09 10:57:07.000,,500000,"1024954241","105707","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEPWA","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEPWA",,"000","00",,,1,,,,,,,,,,,
301078439,"0210","1024954241","912020","0909035708","504516","525203504516","970443",,"880772","00","11111111",,N,2025-09-09 10:57:08.000,,1000000,"1024954241","105708","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEPWG","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEPWG",,"000","00",,,1,,,,,,,,,,,
301078440,"0210","82247882","912000","0909035708","540446","525210540446","555567","980478",,"68","10000000",,N,2025-09-09 10:57:08.000,,10334800000,"82247882","105708","0909","0909",,"704","9704431175071155",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHKN3",,Luong test copy GD 68 ngay 09092025 qua so the lan 104,10334800000,,"704",,"00000001",,"04","5252BIDCA22ZHKN3",,"000","00",,HA NOI     LY THUONG KIET          NAVNM,1,,BUI THI HONG,,,,,,,,,
301078454,"0210","1024953187","912020","0909035727","484723","525203484723","970443",,"717638","00","11111111",,N,2025-09-09 10:57:28.000,,500000,"1024953187","105727","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEPWH","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEPWH",,"000","00",,,1,,,,,,,,,,,
301078456,"0210","1024953187","912020","0909035728","819730","525203819730","970443",,"753573","00","11111111",,N,2025-09-09 10:57:28.000,,1000000,"1024953187","105728","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEPWL","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEPWL",,"000","00",,,1,,,,,,,,,,,
301078459,"0210","82247882","912000","0909035728","088745","525210088745","555567","980478",,"05","10000000",,N,2025-09-09 10:57:28.000,,5000000,"82247882","105728","0909","0909",,"704","9704431148048439",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHKN7",,Phuong chuyen tien 0909,5000000,,"704",,"00000001",,"04","5252BIDCA22ZHKN7",,"000","00",,HA NOI     LY THUONG KIET          NAVNM,1,,DANG THI NHUNG,,,,,,,,,
301078461,"0210","01442757","912020","0909035728","427998","525210427998","555567","980478",,"12","10000000",,N,2025-09-09 10:57:31.000,,1000000,"01442757","105728","0909","0909",,"704","103110000001127",,2025-09-09 00:00:00.000,"VRB
Ha Noi",IF_DEP,"5252BIDCA22ZHKN6","970421",ct,1000000,,"704",,"00000001",,"04","5252BIDCA22ZHKN6",,"000","00",,,1,91,PHAN THI THUY TRANG,,,,,,,,,
301078465,"0210","1020404546","912020","0909035735","744657","525203744657","970443",,"475842","00","11111111",,N,2025-09-09 10:57:35.000,,500000,"1020404546","105735","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEPW3","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEPW3",,"000","00",,,1,,,,,,,,,,,
301078466,"0210","1020404546","912020","0909035736","203944","525203203944","970443",,"562093","00","11111111",,N,2025-09-09 10:57:36.000,,1000000,"1020404546","105736","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEPWX","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEPWX",,"000","00",,,1,,,,,,,,,,,
301078468,"0210",LUONG01,"912020","0909035737","274336","525220274336","970422","980478","986756","76","00012586",,N,2025-09-09 10:57:37.000,,2500000,LUONG01,"105734","0909","0909",,"704",NAPAS00,,2025-09-09 00:00:00.000," NGUYEN VAN A #
18 Le Van Luong Yen Hoa Ha Noi VN",IF_DEP,"5252MSCBA22ZHK62","970467",ytesst,2500000,,"704",,"00000001",,"05","5252MSCBA22ZHK62",,"000","00",,IBT-MB                 HANOI         VNM,1,,"3ki tu db",,,,,,,,,
301072203,"0200","0141000410007","912020","0909023718","916036","525220916036","970425","980475",,,"06010010",,N,2025-09-09 09:37:18.000,,1000000,"0141000410007","093718","0909","0909",,"704","123456",,2025-09-09 00:00:00.000,"CTY CP DAU TU CONG NGHE DONG NAM
ABBANK",IF_DEP,"5252ABBKA22ZHGRJ","970406",CTY CP DAU TU CONG NGHE DONG NAM,1000000,,"704",,"00000001",,"05","5252ABBKA22ZHGRJ",,"000","00","000000010195968",NGAN HANG TMCP ABBANK                VNM,1,,TK TEST,,,,,,,,,
301072207,"0200","82247882","912000","0909023726","182064","525209182064","555567","980478",,,"10000000",,N,2025-09-09 09:37:26.000,,1000001000,"82247882","093726","0909","0909",,"704","9704431148048439",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHGRT",,Luong test copy GD 68 ngay 09092025 qua so the lan 24,1000001000,,"704",,"00000001",,"04","5252BIDCA22ZHGRT",,"000","00","000000099999999",HA NOI     LY THUONG KIET          NAVNM,1,,DANG THI NHUNG,,,,,,,,,
301072211,"0200","82247882","912000","0909023730","841222","525209841222","555567","980478",,,"10000000",,N,2025-09-09 09:37:30.000,,1000001000,"82247882","093730","0909","0909",,"704","9704431148048439",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHGRZ",,Luong test copy GD 68 ngay 09092025 qua so the lan 25,1000001000,,"704",,"00000001",,"04","5252BIDCA22ZHGRZ",,"000","00","000000099999999",HA NOI     LY THUONG KIET          NAVNM,1,,DANG THI NHUNG,,,,,,,,,
301072215,"0200","82247882","912000","0909023734","049354","525209049354","555567","980478",,,"10000000",,N,2025-09-09 09:37:34.000,,1000001000,"82247882","093734","0909","0909",,"704","9704431148048439",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHGRR",,Luong test copy GD 68 ngay 09092025 qua so the lan 26,1000001000,,"704",,"00000001",,"04","5252BIDCA22ZHGRR",,"000","00","000000099999999",HA NOI     LY THUONG KIET          NAVNM,1,,DANG THI NHUNG,,,,,,,,,
301072219,"0200","82247882","912000","0909023739","757594","525209757594","555567","980478",,,"10000000",,N,2025-09-09 09:37:39.000,,1000001000,"82247882","093739","0909","0909",,"704","9704431148048439",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHGR4",,Luong test copy GD 68 ngay 09092025 qua so the lan 27,1000001000,,"704",,"00000001",,"04","5252BIDCA22ZHGR4",,"000","00","000000099999999",HA NOI     LY THUONG KIET          NAVNM,1,,DANG THI NHUNG,,,,,,,,,
301072223,"0200","82247882","912000","0909023744","643773","525209643773","555567","980478",,,"10000000",,N,2025-09-09 09:37:44.000,,1000001000,"82247882","093744","0909","0909",,"704","9704431148048439",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHGRU",,Luong test copy GD 68 ngay 09092025 qua so the lan 28,1000001000,,"704",,"00000001",,"04","5252BIDCA22ZHGRU",,"000","00","000000099999999",HA NOI     LY THUONG KIET          NAVNM,1,,DANG THI NHUNG,,,,,,,,,
301072229,"0200","82247882","912000","0909023749","915495","525209915495","555567","980478",,,"10000000",,N,2025-09-09 09:37:49.000,,1000001000,"82247882","093749","0909","0909",,"704","9704431148048439",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHGRE",,Luong test copy GD 68 ngay 09092025 qua so the lan 29,1000001000,,"704",,"00000001",,"04","5252BIDCA22ZHGRE",,"000","00","000000099999999",HA NOI     LY THUONG KIET          NAVNM,1,,DANG THI NHUNG,,,,,,,,,
301072235,"0200","82247882","912000","0909023758","837060","525209837060","555567","980478",,,"10000000",,N,2025-09-09 09:37:58.000,,1000001000,"82247882","093758","0909","0909",,"704","9704431148048439",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHGRG",,Luong test copy GD 68 ngay 09092025 qua so the lan 30,1000001000,,"704",,"00000001",,"04","5252BIDCA22ZHGRG",,"000","00","000000099999999",HA NOI     LY THUONG KIET          NAVNM,1,,DANG THI NHUNG,,,,,,,,,
301072241,"0200","82247882","912000","0909023807","054059","525209054059","555567","980478",,,"10000000",,N,2025-09-09 09:38:07.000,,1000001000,"82247882","093807","0909","0909",,"704","9704431148048439",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHGRX",,Luong test copy GD 68 ngay 09092025 qua so the lan 31,1000001000,,"704",,"00000001",,"04","5252BIDCA22ZHGRX",,"000","00","000000099999999",HA NOI     LY THUONG KIET          NAVNM,1,,DANG THI NHUNG,,,,,,,,,
301072259,"0200","82247882","912000","0909023911","990987","525209990987","555567","980478",,,"10000000",,N,2025-09-09 09:39:11.000,,1000001000,"82247882","093911","0909","0909",,"704","9704431148048439",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHGR3",,Luong test copy GD 68 ngay 09092025 qua so the lan 32,1000001000,,"704",,"00000001",,"04","5252BIDCA22ZHGR3",,"000","00","000000099999999",HA NOI     LY THUONG KIET          NAVNM,1,,DANG THI NHUNG,,,,,,,,,
301072275,"0200","101002296779","912020","0909093958","240694","525220240694","970412","980475",,,"13301003",,N,2025-09-09 09:39:58.000,,2543600000,"101002296779","093954","0909","0909",,"704","0129837294",,2025-09-09 00:00:00.000,"CONG TY TNHH HTC HOLDINGS VIET NAMS
HA NOI",IF_DEP,"5252WBVNA22ZHGRI","970406",A026 00001337 00001420,2543600000,,"704",,"00000001",,"05","5252WBVNA22ZHGRI",,"000","00","200010000000188",VNM                                     ,1,,NGUYEN VAN NAPAS,,,,,,,,,
301072297,"0200","10000197152","910020","0909024046","941520","525202941520","970423","980478",,,"00000001",,N,2025-09-09 09:40:47.000,,200000,"10000197152","094046","0909","0909",,"704",CTTHANHCONG,,2025-09-09 00:00:00.000,"Nong Hong Son
 ",IF_DEP,"5252TPBVA22ZHG42","555666",Giao dich CHUYEN tien INV_02,200000,,"704",,"00000001",,"04","5252TPBVA22ZHG42",,"000","00","000000099999999",IBT TIENPHONGBANK      HANOI         VNM,1,,tpb,,,,,,,,,
301072313,"0200","1020415137","912020","0909024238","376978","525202376978","970443",,,,"11111111",,N,2025-09-09 09:42:38.000,,500000,"1020415137","094238","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEU2K","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEU2K",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301072307,"0200","5678996","912020","0909024054","429242","525202429242","970448",,,,"00000001",,N,2025-09-09 09:40:55.000,,50000000,"5678996","094054","0909","0909","7399","704","0129837294",,2025-09-09 00:00:00.000,"ACCOUNT.TITLE.1-5678996
",IF_DEP,"5252IBT1dQ2AEU2Y","970406",NGUYEN DINH DIEU MY chuyen tien,50000000,,"704",,"00000001",,"04","5252IBT1dQ2AEU2Y",,"000","00","000000000000001",OCB EBANKING           TP HCM        VNM,1,,,,,,,,,,,
